GPSWeek [weeks],GPSSecondsOfWeek [s],Carrier-to-noise density ratio (cno) [dbHz],"NLOS (0 == no, 1 == yes, # == No Information)"
1900,126889.69999996777,39,1
1900,126889.69999996777,39,1
1900,126889.69999996777,30,1
1900,126889.69999996777,45,0
1900,126889.69999996777,39,1
1900,126889.69999996777,29,1
1900,126889.69999996777,38,1
1900,126889.69999996777,32,0
1900,126889.69999996777,39,1
1900,126889.69999996777,33,1
1900,126889.69999996777,48,0
1900,126889.69999996777,40,1
1900,126889.69999996777,38,1
1900,126889.89999996776,52,0
1900,126889.89999996776,40,0
1900,126889.89999996776,37,1
1900,126889.89999996776,49,1
1900,126889.89999996776,34,1
1900,126889.89999996776,45,0
1900,126889.89999996776,37,1
1900,126889.89999996776,28,1
1900,126889.89999996776,36,1
1900,126889.89999996776,32,0
1900,126889.89999996776,36,1
1900,126889.89999996776,33,1
1900,126889.89999996776,47,0
1900,126889.89999996776,37,1
1900,126890.09999996776,51,0
1900,126890.09999996776,39,0
1900,126890.09999996776,39,1
1900,126890.09999996776,39,1
1900,126890.09999996776,37,1
1900,126890.09999996776,45,0
1900,126890.09999996776,37,1
1900,126890.09999996776,33,1
1900,126890.09999996776,38,1
1900,126890.09999996776,32,0
1900,126890.09999996776,38,1
1900,126890.09999996776,36,1
1900,126890.09999996776,48,0
1900,126890.09999996776,20,1
1900,126890.09999996776,35,1
1900,126890.29999996776,51,0
1900,126890.29999996776,41,0
1900,126890.29999996776,39,1
1900,126890.29999996776,41,1
1900,126890.29999996776,37,1
1900,126890.29999996776,45,0
1900,126890.29999996776,34,1
1900,126890.29999996776,33,1
1900,126890.29999996776,39,1
1900,126890.29999996776,32,0
1900,126890.29999996776,33,1
1900,126890.29999996776,36,0
1900,126890.29999996776,48,0
1900,126890.29999996776,19,1
1900,126890.29999996776,36,1
1900,126890.29999996776,37,1
1900,126890.49999996775,51,0
1900,126890.49999996775,39,0
1900,126890.49999996775,40,1
1900,126890.49999996775,42,1
1900,126890.49999996775,31,1
1900,126890.49999996775,45,0
1900,126890.49999996775,34,1
1900,126890.49999996775,29,1
1900,126890.49999996775,39,1
1900,126890.49999996775,35,0
1900,126890.49999996775,35,1
1900,126890.49999996775,39,0
1900,126890.49999996775,49,0
1900,126890.49999996775,19,1
1900,126890.49999996775,37,1
1900,126890.69999996775,52,0
1900,126890.69999996775,41,0
1900,126890.69999996775,40,1
1900,126890.69999996775,41,1
1900,126890.69999996775,35,1
1900,126890.69999996775,45,0
1900,126890.69999996775,35,1
1900,126890.69999996775,33,1
1900,126890.69999996775,33,1
1900,126890.69999996775,32,0
1900,126890.69999996775,32,1
1900,126890.69999996775,41,0
1900,126890.69999996775,48,0
1900,126890.69999996775,19,1
1900,126890.69999996775,32,1
1900,126890.69999996775,39,1
1900,126890.89999996775,51,0
1900,126890.89999996775,40,0
1900,126890.89999996775,42,1
1900,126890.89999996775,37,1
1900,126890.89999996775,32,1
1900,126890.89999996775,44,0
1900,126890.89999996775,31,1
1900,126890.89999996775,32,1
1900,126890.89999996775,36,1
1900,126890.89999996775,30,0
1900,126890.89999996775,38,0
1900,126890.89999996775,42,1
1900,126890.89999996775,48,0
1900,126890.89999996775,18,1
1900,126890.89999996775,44,0
1900,126891.09999996774,52,0
1900,126891.09999996774,41,0
1900,126891.09999996774,38,1
1900,126891.09999996774,39,1
1900,126891.09999996774,32,1
1900,126891.09999996774,44,0
1900,126891.09999996774,27,1
1900,126891.09999996774,38,1
1900,126891.09999996774,40,1
1900,126891.09999996774,34,1
1900,126891.09999996774,35,0
1900,126891.09999996774,36,1
1900,126891.09999996774,47,0
1900,126891.09999996774,18,1
1900,126891.09999996774,43,0
1900,126891.29999996774,52,0
1900,126891.29999996774,39,0
1900,126891.29999996774,41,1
1900,126891.29999996774,43,1
1900,126891.29999996774,35,1
1900,126891.29999996774,45,0
1900,126891.29999996774,27,1
1900,126891.29999996774,42,1
1900,126891.29999996774,41,1
1900,126891.29999996774,34,1
1900,126891.29999996774,35,1
1900,126891.29999996774,32,1
1900,126891.29999996774,48,0
1900,126891.29999996774,18,1
1900,126891.29999996774,33,0
1900,126891.29999996774,40,0
1900,126891.49999996774,51,0
1900,126891.49999996774,39,0
1900,126891.49999996774,42,1
1900,126891.49999996774,38,1
1900,126891.49999996774,33,1
1900,126891.49999996774,45,0
1900,126891.49999996774,32,1
1900,126891.49999996774,37,1
1900,126891.49999996774,38,1
1900,126891.49999996774,37,1
1900,126891.49999996774,33,1
1900,126891.49999996774,38,1
1900,126891.49999996774,50,0
1900,126891.49999996774,17,1
1900,126891.49999996774,38,0
1900,126891.69999996774,51,0
1900,126891.69999996774,41,0
1900,126891.69999996774,37,1
1900,126891.69999996774,34,1
1900,126891.69999996774,43,1
1900,126891.69999996774,36,1
1900,126891.69999996774,45,0
1900,126891.69999996774,31,1
1900,126891.69999996774,36,1
1900,126891.69999996774,38,1
1900,126891.69999996774,31,1
1900,126891.69999996774,32,1
1900,126891.69999996774,32,1
1900,126891.69999996774,49,0
1900,126891.69999996774,18,1
1900,126891.69999996774,38,1
1900,126891.89999996773,52,0
1900,126891.89999996773,39,0
1900,126891.89999996773,37,1
1900,126891.89999996773,36,1
1900,126891.89999996773,45,1
1900,126891.89999996773,29,1
1900,126891.89999996773,46,0
1900,126891.89999996773,31,1
1900,126891.89999996773,36,1
1900,126891.89999996773,40,1
1900,126891.89999996773,31,1
1900,126891.89999996773,32,1
1900,126891.89999996773,33,1
1900,126891.89999996773,48,0
1900,126891.89999996773,18,1
1900,126891.89999996773,44,1
1900,126891.89999996773,35,1
1900,126892.09999996773,52,0
1900,126892.09999996773,39,0
1900,126892.09999996773,36,1
1900,126892.09999996773,39,1
1900,126892.09999996773,46,1
1900,126892.09999996773,29,1
1900,126892.09999996773,46,0
1900,126892.09999996773,31,1
1900,126892.09999996773,44,1
1900,126892.09999996773,36,1
1900,126892.09999996773,32,1
1900,126892.09999996773,35,1
1900,126892.09999996773,32,1
1900,126892.09999996773,48,0
1900,126892.09999996773,18,1
1900,126892.09999996773,37,1
1900,126892.09999996773,40,1
1900,126892.29999996773,52,0
1900,126892.29999996773,41,0
1900,126892.29999996773,38,1
1900,126892.29999996773,39,1
1900,126892.29999996773,42,1
1900,126892.29999996773,30,1
1900,126892.29999996773,45,0
1900,126892.29999996773,31,1
1900,126892.29999996773,42,1
1900,126892.29999996773,39,1
1900,126892.29999996773,31,1
1900,126892.29999996773,32,1
1900,126892.29999996773,36,1
1900,126892.29999996773,48,0
1900,126892.29999996773,18,1
1900,126892.29999996773,38,1
1900,126892.29999996773,34,1
1900,126892.49999996772,53,0
1900,126892.49999996772,40,0
1900,126892.49999996772,38,1
1900,126892.49999996772,37,1
1900,126892.49999996772,40,1
1900,126892.49999996772,32,1
1900,126892.49999996772,45,0
1900,126892.49999996772,31,1
1900,126892.49999996772,39,1
1900,126892.49999996772,43,1
1900,126892.49999996772,34,1
1900,126892.49999996772,33,1
1900,126892.49999996772,33,1
1900,126892.49999996772,49,0
1900,126892.49999996772,19,1
1900,126892.49999996772,36,1
1900,126892.69999996772,52,0
1900,126892.69999996772,41,0
1900,126892.69999996772,36,1
1900,126892.69999996772,43,1
1900,126892.69999996772,36,1
1900,126892.69999996772,33,1
1900,126892.69999996772,44,0
1900,126892.69999996772,31,1
1900,126892.69999996772,39,1
1900,126892.69999996772,41,1
1900,126892.69999996772,37,1
1900,126892.69999996772,34,1
1900,126892.69999996772,34,1
1900,126892.69999996772,49,0
1900,126892.69999996772,19,1
1900,126892.69999996772,36,1
1900,126892.89999996772,52,0
1900,126892.89999996772,40,0
1900,126892.89999996772,36,1
1900,126892.89999996772,35,1
1900,126892.89999996772,40,1
1900,126892.89999996772,32,1
1900,126892.89999996772,45,0
1900,126892.89999996772,31,1
1900,126892.89999996772,39,1
1900,126892.89999996772,38,1
1900,126892.89999996772,39,1
1900,126892.89999996772,30,1
1900,126892.89999996772,39,1
1900,126892.89999996772,48,0
1900,126892.89999996772,33,1
1900,126893.09999996772,52,0
1900,126893.09999996772,41,0
1900,126893.09999996772,38,1
1900,126893.09999996772,43,1
1900,126893.09999996772,38,1
1900,126893.09999996772,32,1
1900,126893.09999996772,45,0
1900,126893.09999996772,31,1
1900,126893.09999996772,37,1
1900,126893.09999996772,31,1
1900,126893.09999996772,33,1
1900,126893.09999996772,33,1
1900,126893.09999996772,36,1
1900,126893.09999996772,48,0
1900,126893.09999996772,36,1
1900,126893.09999996772,38,1
1900,126893.29999996771,51,0
1900,126893.29999996771,45,0
1900,126893.29999996771,33,0
1900,126893.29999996771,39,1
1900,126893.29999996771,37,1
1900,126893.29999996771,32,1
1900,126893.29999996771,45,0
1900,126893.29999996771,31,1
1900,126893.29999996771,37,1
1900,126893.29999996771,36,1
1900,126893.29999996771,29,0
1900,126893.29999996771,34,1
1900,126893.29999996771,49,0
1900,126893.29999996771,32,1
1900,126893.29999996771,32,1
1900,126893.49999996771,52,0
1900,126893.49999996771,43,0
1900,126893.49999996771,38,0
1900,126893.49999996771,41,1
1900,126893.49999996771,35,1
1900,126893.49999996771,31,1
1900,126893.49999996771,45,0
1900,126893.49999996771,37,1
1900,126893.49999996771,37,1
1900,126893.49999996771,35,1
1900,126893.49999996771,29,0
1900,126893.49999996771,37,1
1900,126893.49999996771,49,0
1900,126893.49999996771,38,1
1900,126893.49999996771,32,1
1900,126893.69999996771,52,0
1900,126893.69999996771,44,0
1900,126893.69999996771,33,0
1900,126893.69999996771,38,1
1900,126893.69999996771,37,1
1900,126893.69999996771,30,1
1900,126893.69999996771,45,0
1900,126893.69999996771,34,1
1900,126893.69999996771,35,1
1900,126893.69999996771,37,1
1900,126893.69999996771,33,0
1900,126893.69999996771,37,1
1900,126893.69999996771,49,1
1900,126893.69999996771,45,1
1900,126893.69999996771,35,1
1900,126893.8999999677,52,0
1900,126893.8999999677,41,0
1900,126893.8999999677,36,0
1900,126893.8999999677,37,1
1900,126893.8999999677,37,1
1900,126893.8999999677,30,1
1900,126893.8999999677,46,0
1900,126893.8999999677,37,1
1900,126893.8999999677,36,1
1900,126893.8999999677,30,1
1900,126893.8999999677,36,0
1900,126893.8999999677,27,1
1900,126893.8999999677,33,1
1900,126893.8999999677,49,1
1900,126893.8999999677,45,1
1900,126893.8999999677,32,1
1900,126894.0999999677,52,0
1900,126894.0999999677,43,0
1900,126894.0999999677,35,0
1900,126894.0999999677,36,1
1900,126894.0999999677,34,1
1900,126894.0999999677,30,1
1900,126894.0999999677,46,0
1900,126894.0999999677,44,1
1900,126894.0999999677,35,1
1900,126894.0999999677,34,1
1900,126894.0999999677,33,0
1900,126894.0999999677,33,1
1900,126894.0999999677,36,1
1900,126894.0999999677,49,1
1900,126894.0999999677,45,1
1900,126894.0999999677,32,1
1900,126894.2999999677,52,0
1900,126894.2999999677,45,0
1900,126894.2999999677,36,0
1900,126894.2999999677,39,1
1900,126894.2999999677,37,1
1900,126894.2999999677,30,1
1900,126894.2999999677,46,0
1900,126894.2999999677,40,1
1900,126894.2999999677,34,1
1900,126894.2999999677,36,1
1900,126894.2999999677,35,0
1900,126894.2999999677,34,1
1900,126894.2999999677,49,1
1900,126894.2999999677,48,0
1900,126894.2999999677,37,1
1900,126894.5999999677,52,0
1900,126894.5999999677,42,0
1900,126894.5999999677,32,1
1900,126894.5999999677,40,1
1900,126894.5999999677,32,1
1900,126894.5999999677,46,0
1900,126894.5999999677,39,1
1900,126894.5999999677,39,1
1900,126894.5999999677,38,1
1900,126894.5999999677,36,0
1900,126894.5999999677,36,1
1900,126894.5999999677,36,1
1900,126894.5999999677,48,1
1900,126894.5999999677,43,0
1900,126894.5999999677,37,1
1900,126894.8999999677,51,0
1900,126894.8999999677,40,0
1900,126894.8999999677,35,1
1900,126894.8999999677,40,1
1900,126894.8999999677,36,1
1900,126894.8999999677,46,0
1900,126894.8999999677,38,1
1900,126894.8999999677,33,1
1900,126894.8999999677,34,1
1900,126894.8999999677,35,0
1900,126894.8999999677,36,1
1900,126894.8999999677,40,1
1900,126894.8999999677,47,0
1900,126894.8999999677,48,0
1900,126894.8999999677,34,1
1900,126895.0999999677,52,0
1900,126895.0999999677,38,0
1900,126895.0999999677,35,1
1900,126895.0999999677,37,1
1900,126895.0999999677,32,1
1900,126895.0999999677,29,1
1900,126895.0999999677,46,0
1900,126895.0999999677,36,1
1900,126895.0999999677,34,1
1900,126895.0999999677,31,1
1900,126895.0999999677,36,0
1900,126895.0999999677,36,1
1900,126895.0999999677,40,1
1900,126895.0999999677,47,0
1900,126895.0999999677,45,0
1900,126895.0999999677,29,1
1900,126895.2999999677,52,0
1900,126895.2999999677,39,0
1900,126895.2999999677,35,1
1900,126895.2999999677,37,1
1900,126895.2999999677,36,1
1900,126895.2999999677,30,1
1900,126895.2999999677,46,0
1900,126895.2999999677,36,1
1900,126895.2999999677,31,1
1900,126895.2999999677,37,0
1900,126895.2999999677,35,0
1900,126895.2999999677,40,1
1900,126895.2999999677,43,1
1900,126895.2999999677,47,0
1900,126895.2999999677,46,0
1900,126895.2999999677,36,1
1900,126895.4999999677,51,0
1900,126895.4999999677,39,0
1900,126895.4999999677,32,1
1900,126895.4999999677,37,1
1900,126895.4999999677,36,1
1900,126895.4999999677,29,1
1900,126895.4999999677,46,0
1900,126895.4999999677,36,1
1900,126895.4999999677,31,1
1900,126895.4999999677,35,0
1900,126895.4999999677,33,0
1900,126895.4999999677,46,1
1900,126895.4999999677,36,1
1900,126895.4999999677,47,0
1900,126895.4999999677,41,0
1900,126895.69999996769,51,0
1900,126895.69999996769,40,0
1900,126895.69999996769,35,1
1900,126895.69999996769,35,1
1900,126895.69999996769,36,1
1900,126895.69999996769,29,1
1900,126895.69999996769,46,0
1900,126895.69999996769,33,1
1900,126895.69999996769,30,1
1900,126895.69999996769,34,1
1900,126895.69999996769,29,0
1900,126895.69999996769,42,1
1900,126895.69999996769,36,1
1900,126895.69999996769,47,0
1900,126895.69999996769,43,0
1900,126895.69999996769,48,1
1900,126895.89999996769,51,0
1900,126895.89999996769,40,0
1900,126895.89999996769,35,1
1900,126895.89999996769,39,1
1900,126895.89999996769,35,1
1900,126895.89999996769,45,0
1900,126895.89999996769,36,1
1900,126895.89999996769,30,1
1900,126895.89999996769,35,1
1900,126895.89999996769,29,1
1900,126895.89999996769,42,1
1900,126895.89999996769,36,1
1900,126895.89999996769,48,0
1900,126895.89999996769,45,0
1900,126895.89999996769,44,0
1900,126896.09999996769,52,0
1900,126896.09999996769,40,0
1900,126896.09999996769,34,1
1900,126896.09999996769,38,1
1900,126896.09999996769,37,1
1900,126896.09999996769,46,0
1900,126896.09999996769,36,1
1900,126896.09999996769,31,1
1900,126896.09999996769,35,1
1900,126896.09999996769,30,1
1900,126896.09999996769,40,1
1900,126896.09999996769,36,1
1900,126896.09999996769,47,0
1900,126896.09999996769,46,0
1900,126896.09999996769,34,0
1900,126896.29999996768,51,0
1900,126896.29999996768,40,0
1900,126896.29999996768,30,1
1900,126896.29999996768,37,1
1900,126896.29999996768,31,1
1900,126896.29999996768,33,1
1900,126896.29999996768,45,0
1900,126896.29999996768,36,1
1900,126896.29999996768,34,1
1900,126896.29999996768,32,1
1900,126896.29999996768,34,1
1900,126896.29999996768,40,1
1900,126896.29999996768,37,1
1900,126896.29999996768,47,0
1900,126896.29999996768,43,0
1900,126896.29999996768,38,0
1900,126896.49999996768,52,0
1900,126896.49999996768,40,0
1900,126896.49999996768,34,1
1900,126896.49999996768,37,1
1900,126896.49999996768,39,1
1900,126896.49999996768,30,1
1900,126896.49999996768,45,0
1900,126896.49999996768,36,1
1900,126896.49999996768,31,1
1900,126896.49999996768,32,1
1900,126896.49999996768,30,1
1900,126896.49999996768,39,1
1900,126896.49999996768,41,0
1900,126896.49999996768,48,0
1900,126896.49999996768,39,0
1900,126896.49999996768,36,0
1900,126896.69999996768,52,0
1900,126896.69999996768,41,0
1900,126896.69999996768,37,1
1900,126896.69999996768,35,1
1900,126896.69999996768,39,1
1900,126896.69999996768,44,0
1900,126896.69999996768,35,1
1900,126896.69999996768,31,1
1900,126896.69999996768,35,1
1900,126896.69999996768,30,1
1900,126896.69999996768,46,1
1900,126896.69999996768,35,0
1900,126896.69999996768,46,0
1900,126896.69999996768,46,0
1900,126896.89999996767,52,0
1900,126896.89999996767,41,0
1900,126896.89999996767,35,1
1900,126896.89999996767,37,1
1900,126896.89999996767,39,0
1900,126896.89999996767,30,1
1900,126896.89999996767,45,0
1900,126896.89999996767,35,1
1900,126896.89999996767,35,1
1900,126896.89999996767,31,1
1900,126896.89999996767,30,0
1900,126896.89999996767,44,1
1900,126896.89999996767,37,0
1900,126896.89999996767,48,0
1900,126896.89999996767,42,0
1900,126896.89999996767,43,1
1900,126897.09999996767,52,0
1900,126897.09999996767,41,0
1900,126897.09999996767,32,1
1900,126897.09999996767,35,1
1900,126897.09999996767,43,0
1900,126897.09999996767,34,1
1900,126897.09999996767,45,0
1900,126897.09999996767,34,1
1900,126897.09999996767,37,1
1900,126897.09999996767,32,1
1900,126897.09999996767,30,0
1900,126897.09999996767,42,1
1900,126897.09999996767,37,0
1900,126897.09999996767,47,0
1900,126897.09999996767,46,0
1900,126897.09999996767,38,1
1900,126897.29999996767,51,0
1900,126897.29999996767,41,0
1900,126897.29999996767,32,1
1900,126897.29999996767,34,1
1900,126897.29999996767,41,0
1900,126897.29999996767,30,1
1900,126897.29999996767,46,0
1900,126897.29999996767,29,1
1900,126897.29999996767,38,1
1900,126897.29999996767,35,1
1900,126897.29999996767,31,0
1900,126897.29999996767,43,1
1900,126897.29999996767,40,0
1900,126897.29999996767,48,0
1900,126897.29999996767,45,0
1900,126897.29999996767,37,1
1900,126897.49999996767,50,0
1900,126897.49999996767,40,0
1900,126897.49999996767,35,1
1900,126897.49999996767,40,0
1900,126897.49999996767,34,1
1900,126897.49999996767,45,0
1900,126897.49999996767,33,1
1900,126897.49999996767,35,1
1900,126897.49999996767,38,1
1900,126897.49999996767,31,0
1900,126897.49999996767,42,1
1900,126897.49999996767,40,0
1900,126897.49999996767,47,0
1900,126897.49999996767,44,0
1900,126897.49999996767,43,1
1900,126897.69999996766,51,0
1900,126897.69999996766,40,0
1900,126897.69999996766,31,1
1900,126897.69999996766,36,1
1900,126897.69999996766,37,0
1900,126897.69999996766,30,1
1900,126897.69999996766,44,0
1900,126897.69999996766,36,1
1900,126897.69999996766,37,1
1900,126897.69999996766,32,1
1900,126897.69999996766,31,1
1900,126897.69999996766,42,1
1900,126897.69999996766,36,0
1900,126897.69999996766,47,0
1900,126897.69999996766,44,0
1900,126897.69999996766,47,0
1900,126897.89999996766,51,0
1900,126897.89999996766,40,0
1900,126897.89999996766,32,1
1900,126897.89999996766,41,1
1900,126897.89999996766,40,0
1900,126897.89999996766,23,1
1900,126897.89999996766,46,0
1900,126897.89999996766,33,1
1900,126897.89999996766,37,1
1900,126897.89999996766,38,1
1900,126897.89999996766,31,1
